Order_ID,Order_Date,Region,City,Category,Product,Quantity,Unit_Price,Discount_%,Final_Unit_Price,Total_Sales,Profit,Payment_Method,Customer_Age,Customer_Gender
923,2023-10-12,East,Bangalore,Sports,Cricket Bat,2,2574.07,15,2187.96,4375.92,1691.74,Card,59,Male
924,2023-05-08,West,Delhi,Sports,Shoes,2,2384.64,5,2265.41,4530.82,1718.58,UPI,57,Female
925,2024-02-24,South,Hyderabad,Beauty,Makeup Kit,5,3623.47,0,3623.47,18117.35,4471.4,Wallet,35,Other
926,2023-04-06,West,Bangalore,Clothing,Jacket,1,2026.98,15,1722.93,1722.93,629.35,Card,35,Male
927,2024-09-03,West,Mumbai,Grocery,Snacks,5,4435.56,20,3548.45,17742.25,8341.55,Card,28,Male
928,2024-02-02,East,Hyderabad,Clothing,T-Shirt,2,4853.36,15,4125.36,8250.72,2846.6,Cash,30,Female
929,2023-10-02,East,Delhi,Clothing,Saree,1,1497.51,10,1347.76,1347.76,396.84,Wallet,47,Female
930,2024-12-19,East,Delhi,Electronics,Headphones,3,1087.17,10,978.45,2935.35,1219.41,Wallet,18,Other
931,2024-09-06,East,Kolkata,Clothing,Jacket,4,4630.74,20,3704.59,14818.36,6905.52,Cash,35,Male
932,2023-05-31,South,Bangalore,Grocery,Spices,1,2781.89,5,2642.8,2642.8,888.19,Cash,30,Female
933,2023-08-31,West,Chennai,Electronics,Headphones,3,1782.05,5,1692.95,5078.85,1754.28,Wallet,29,Male
934,2023-04-05,East,Delhi,Electronics,Smartphone,2,178.54,15,151.76,303.52,103.24,UPI,54,Male
935,2024-03-10,North,Kolkata,Sports,Dumbbells,4,490.6,20,392.48,1569.92,599.36,Card,43,Female
936,2023-12-14,West,Hyderabad,Sports,Cricket Bat,4,717.97,15,610.27,2441.08,633.2,Card,32,Female
937,2024-04-22,East,Hyderabad,Home & Kitchen,Storage Box,5,2732.97,10,2459.67,12298.35,2831.4,Cash,30,Female
938,2023-12-15,West,Chennai,Grocery,Snacks,1,743.31,5,706.14,706.14,174.07,Cash,24,Male
939,2023-05-28,South,Mumbai,Sports,Football,4,3414.35,15,2902.2,11608.8,3169.96,UPI,18,Female
940,2023-06-01,South,Delhi,Sports,Football,4,1206.37,5,1146.05,4584.2,993.56,Wallet,40,Other
941,2024-04-05,South,Hyderabad,Home & Kitchen,Mixer,5,2306.36,20,1845.09,9225.45,4203.25,Cash,44,Female
942,2024-04-26,West,Pune,Beauty,Makeup Kit,5,738.73,20,590.98,2954.9,603.55,Card,57,Other
943,2024-01-26,South,Chennai,Beauty,Body Lotion,5,1657.73,15,1409.07,7045.35,2580.4,Cash,54,Male
944,2023-06-27,East,Kolkata,Home & Kitchen,Bedsheet,1,524.86,15,446.13,446.13,169.12,Wallet,45,Male
945,2023-09-25,South,Pune,Grocery,Milk Pack,3,755.11,5,717.35,2152.05,590.88,Card,59,Male
946,2023-03-19,South,Bangalore,Home & Kitchen,Mixer,5,3415.42,10,3073.88,15369.4,3358.9,Wallet,21,Other
947,2023-07-01,South,Kolkata,Home & Kitchen,Storage Box,5,1727.65,0,1727.65,8638.25,2335.85,Cash,27,Male
948,2023-10-15,East,Bangalore,Clothing,T-Shirt,3,4010.19,20,3208.15,9624.45,3659.82,UPI,27,Other
949,2024-06-15,West,Hyderabad,Sports,Cricket Bat,4,4777.31,5,4538.44,18153.76,8820.96,UPI,53,Male
950,2023-12-05,East,Delhi,Electronics,Headphones,1,2085.23,5,1980.97,1980.97,513.96,Wallet,20,Male
951,2024-04-10,South,Delhi,Beauty,Face Cream,1,4360.71,5,4142.67,4142.67,1150.58,Cash,51,Other
952,2024-05-30,East,Delhi,Clothing,Jacket,1,3005.98,20,2404.78,2404.78,763.61,Card,32,Male
953,2023-11-18,South,Pune,Sports,Cricket Bat,4,1218.82,15,1036.0,4144.0,1785.6,UPI,51,Female
954,2024-12-10,West,Pune,Home & Kitchen,Lamp,2,1909.84,5,1814.35,3628.7,1685.64,Card,44,Male
955,2023-01-15,East,Pune,Home & Kitchen,Cookware Set,3,2928.36,5,2781.94,8345.82,2676.15,UPI,55,Male
956,2024-07-28,South,Pune,Electronics,Speaker,4,3535.38,0,3535.38,14141.52,4587.68,Card,40,Male
957,2023-10-01,West,Pune,Sports,Cricket Bat,2,4676.49,10,4208.84,8417.68,2909.6,Cash,41,Female
958,2023-01-08,East,Mumbai,Home & Kitchen,Cookware Set,1,3614.58,0,3614.58,3614.58,942.17,Wallet,32,Female
959,2024-10-21,East,Mumbai,Clothing,Jeans,3,2338.75,15,1987.94,5963.82,2131.23,Card,20,Female
960,2024-02-24,East,Kolkata,Clothing,Jeans,1,507.79,0,507.79,507.79,102.04,Wallet,29,Male
961,2023-05-04,South,Mumbai,Beauty,Body Lotion,5,2144.1,15,1822.48,9112.4,3998.55,Cash,40,Female
962,2024-01-25,South,Pune,Grocery,Cooking Oil,5,404.8,15,344.08,1720.4,699.5,Card,38,Male
963,2024-12-10,South,Delhi,Home & Kitchen,Storage Box,1,2400.09,20,1920.07,1920.07,585.14,Card,35,Female
964,2023-12-16,East,Bangalore,Clothing,Kurta,4,1559.51,15,1325.58,5302.32,1103.0,Card,24,Other
965,2024-05-19,West,Kolkata,Home & Kitchen,Lamp,1,914.31,15,777.16,777.16,300.95,Card,19,Male
966,2024-07-20,South,Chennai,Sports,Cricket Bat,5,135.0,5,128.25,641.25,257.3,UPI,56,Male
967,2024-08-09,West,Kolkata,Sports,Yoga Mat,5,2306.16,5,2190.85,10954.25,3144.95,UPI,38,Other
968,2023-12-14,North,Delhi,Grocery,Rice Bag,1,3630.24,20,2904.19,2904.19,784.83,Card,26,Male
969,2024-10-14,West,Chennai,Home & Kitchen,Lamp,1,3894.98,0,3894.98,3894.98,1726.89,UPI,57,Female
970,2024-08-31,South,Mumbai,Sports,Yoga Mat,3,232.82,15,197.9,593.7,196.77,Card,30,Male
971,2024-10-21,North,Bangalore,Home & Kitchen,Bedsheet,1,2885.32,10,2596.79,2596.79,881.19,Cash,27,Male
972,2023-01-20,South,Delhi,Grocery,Rice Bag,1,4480.27,5,4256.26,4256.26,1505.77,Wallet,45,Female
973,2023-07-20,South,Pune,Sports,Yoga Mat,4,2318.84,0,2318.84,9275.36,1969.52,Cash,38,Other
974,2023-03-31,East,Mumbai,Clothing,Jacket,2,1689.21,0,1689.21,3378.42,1406.42,Wallet,50,Other
975,2024-01-22,South,Mumbai,Home & Kitchen,Mixer,1,2979.37,5,2830.4,2830.4,923.95,UPI,58,Female
976,2023-11-08,West,Hyderabad,Home & Kitchen,Mixer,3,3677.01,20,2941.61,8824.83,3060.99,UPI,37,Male
977,2024-02-11,West,Chennai,Electronics,Smartphone,4,665.28,5,632.02,2528.08,1034.08,Cash,40,Male
978,2024-11-19,South,Chennai,Clothing,Saree,3,1367.68,0,1367.68,4103.04,931.89,Card,34,Female
979,2023-04-10,North,Pune,Beauty,Shampoo,5,4072.35,10,3665.12,18325.6,5426.0,UPI,59,Female
980,2023-04-27,North,Hyderabad,Sports,Cricket Bat,2,4717.62,0,4717.62,9435.24,4677.44,UPI,19,Other
981,2023-02-22,North,Delhi,Electronics,Laptop,4,3768.62,20,3014.9,12059.6,2428.48,Wallet,24,Other
982,2024-03-10,West,Chennai,Electronics,Laptop,1,4424.82,20,3539.86,3539.86,1710.77,Wallet,42,Female
983,2023-08-14,East,Mumbai,Clothing,Jacket,5,382.93,15,325.49,1627.45,519.2,Cash,26,Other
984,2024-10-25,North,Delhi,Home & Kitchen,Bedsheet,4,2764.56,20,2211.65,8846.6,3056.04,Cash,36,Female
985,2023-11-02,North,Delhi,Home & Kitchen,Bedsheet,4,753.3,10,677.97,2711.88,1217.24,Card,34,Female
986,2024-03-15,West,Kolkata,Electronics,Speaker,1,1800.1,15,1530.08,1530.08,655.04,UPI,45,Other
987,2024-01-21,West,Pune,Beauty,Body Lotion,4,3990.67,10,3591.6,14366.4,5708.92,UPI,29,Other
988,2023-11-06,North,Kolkata,Electronics,Smartwatch,4,1267.62,0,1267.62,5070.48,1393.48,UPI,27,Male
989,2024-03-20,North,Delhi,Home & Kitchen,Bedsheet,3,144.53,15,122.85,368.55,127.56,UPI,49,Other
990,2023-02-01,South,Pune,Grocery,Snacks,3,3564.09,10,3207.68,9623.04,4408.95,Wallet,46,Female
991,2023-08-14,East,Mumbai,Clothing,Jacket,2,4353.1,5,4135.44,8270.88,3212.3,Wallet,35,Other
992,2024-09-04,South,Kolkata,Clothing,Jacket,4,2343.71,0,2343.71,9374.84,2248.84,Card,25,Female
993,2024-03-23,North,Bangalore,Clothing,Saree,3,4794.88,20,3835.9,11507.7,3979.53,Card,47,Other
994,2023-02-17,West,Kolkata,Electronics,Headphones,4,4203.5,0,4203.5,16814.0,3922.64,Cash,19,Female
995,2023-08-27,South,Hyderabad,Home & Kitchen,Storage Box,3,947.82,15,805.65,2416.95,1041.48,Wallet,21,Male
996,2023-10-15,East,Kolkata,Home & Kitchen,Cookware Set,1,1832.02,0,1832.02,1832.02,889.68,Cash,59,Female
997,2024-08-01,West,Mumbai,Sports,Yoga Mat,5,3584.68,5,3405.45,17027.25,6932.8,Wallet,29,Female
998,2024-08-01,South,Bangalore,Home & Kitchen,Storage Box,2,3918.89,15,3331.06,6662.12,1365.72,Card,21,Male
999,2024-12-10,North,Chennai,Grocery,Milk Pack,1,3608.32,15,3067.07,3067.07,1183.07,UPI,56,Other
1000,2023-06-30,West,Hyderabad,Electronics,Speaker,2,414.06,20,331.25,662.5,184.26,UPI,51,Male
1001,2024-07-16,North,Bangalore,Beauty,Shampoo,4,3467.23,5,3293.87,13175.48,4937.92,UPI,49,Female
1002,2024-05-03,North,Chennai,Sports,Shoes,3,4695.35,5,4460.58,13381.74,6213.06,Wallet,29,Female
1003,2024-02-02,South,Bangalore,Beauty,Makeup Kit,5,1804.33,20,1443.46,7217.3,2429.05,Wallet,21,Other
1004,2024-10-09,East,Hyderabad,Sports,Cricket Bat,2,1519.67,0,1519.67,3039.34,1272.44,Cash,36,Male
1005,2023-10-23,West,Chennai,Beauty,Makeup Kit,5,3639.82,0,3639.82,18199.1,7912.3,Wallet,36,Other
1006,2024-10-01,West,Delhi,Beauty,Shampoo,5,2015.5,15,1713.18,8565.9,2043.15,Cash,52,Female
1007,2023-09-01,North,Mumbai,Electronics,Headphones,3,2277.54,20,1822.03,5466.09,2621.49,Cash,52,Male
1008,2023-05-02,South,Delhi,Clothing,T-Shirt,4,2217.93,20,1774.34,7097.36,1721.12,UPI,31,Male
1009,2023-03-26,East,Delhi,Electronics,Headphones,5,1862.41,0,1862.41,9312.05,4145.15,Card,52,Female
1010,2023-12-05,West,Delhi,Beauty,Shampoo,1,3537.67,0,3537.67,3537.67,943.44,UPI,19,Other
1011,2024-01-27,East,Bangalore,Electronics,Smartphone,4,962.52,10,866.27,3465.08,936.0,Wallet,20,Other
1012,2024-02-11,North,Mumbai,Home & Kitchen,Bedsheet,3,4098.85,15,3484.02,10452.06,2946.39,Cash,37,Male
1013,2024-12-26,North,Delhi,Clothing,Jeans,5,1203.29,20,962.63,4813.15,1585.0,Cash,30,Female
1014,2023-02-20,West,Hyderabad,Grocery,Snacks,2,866.17,20,692.94,1385.88,692.08,Wallet,22,Other
1015,2024-08-14,North,Hyderabad,Beauty,Face Cream,2,2938.64,20,2350.91,4701.82,1547.88,Wallet,59,Male
1016,2023-09-04,North,Chennai,Home & Kitchen,Mixer,4,2641.86,10,2377.67,9510.68,3473.48,Cash,19,Male
1017,2024-06-14,South,Hyderabad,Beauty,Perfume,1,710.61,15,604.02,604.02,243.51,UPI,33,Male
1018,2023-04-09,South,Pune,Clothing,Jacket,1,2814.5,0,2814.5,2814.5,1023.01,Wallet,23,Female
1019,2024-05-27,South,Hyderabad,Clothing,Saree,5,1590.21,5,1510.7,7553.5,1737.9,Cash,37,Female
1020,2024-04-12,East,Pune,Electronics,Smartphone,1,2249.38,0,2249.38,2249.38,561.68,UPI,54,Other
1021,2024-05-25,North,Pune,Grocery,Cooking Oil,1,3267.4,5,3104.03,3104.03,1059.68,Cash,56,Male
1022,2023-07-11,West,Kolkata,Clothing,Saree,2,3230.92,20,2584.74,5169.48,1241.42,Card,48,Male
1023,2023-09-09,East,Delhi,Home & Kitchen,Lamp,2,1399.05,10,1259.14,2518.28,736.62,Wallet,35,Female
1024,2023-10-10,South,Chennai,Clothing,Jeans,1,605.76,10,545.18,545.18,192.69,Cash,19,Male
1025,2024-12-04,South,Mumbai,Clothing,Jeans,5,2389.58,10,2150.62,10753.1,2438.8,Cash,45,Male
1026,2023-02-07,North,Hyderabad,Clothing,Jeans,5,732.52,15,622.64,3113.2,971.9,Card,44,Other
1027,2024-04-04,North,Bangalore,Home & Kitchen,Lamp,2,3145.44,5,2988.17,5976.34,2526.54,Cash,59,Other
1028,2023-01-17,West,Hyderabad,Home & Kitchen,Cookware Set,5,754.32,20,603.46,3017.3,655.05,UPI,51,Other
1029,2023-06-23,East,Pune,Beauty,Face Cream,5,4191.37,5,3981.8,19909.0,6926.35,UPI,36,Other
1030,2024-03-14,East,Bangalore,Sports,Yoga Mat,1,4668.51,20,3734.81,3734.81,1676.26,Cash,56,Male
1031,2024-11-04,West,Bangalore,Sports,Dumbbells,4,2373.6,20,1898.88,7595.52,1677.08,Cash,50,Female
1032,2024-11-19,South,Delhi,Sports,Yoga Mat,2,467.3,0,467.3,934.6,232.8,Cash,48,Female
1033,2023-03-16,East,Bangalore,Home & Kitchen,Lamp,2,419.86,10,377.87,755.74,223.48,UPI,18,Female
1034,2024-12-27,East,Pune,Grocery,Snacks,3,2742.04,15,2330.73,6992.19,1435.17,Card,42,Other
1035,2024-06-30,West,Kolkata,Home & Kitchen,Cookware Set,3,2251.74,10,2026.57,6079.71,2651.97,Card,19,Male
1036,2024-10-25,South,Kolkata,Grocery,Snacks,2,414.77,20,331.82,663.64,240.36,Wallet,22,Male
1037,2024-06-26,North,Bangalore,Electronics,Smartphone,1,2191.78,15,1863.01,1863.01,493.17,UPI,48,Female
1038,2023-06-12,North,Bangalore,Beauty,Perfume,2,1448.33,15,1231.08,2462.16,843.06,Card,23,Female
1039,2024-07-25,North,Bangalore,Beauty,Face Cream,1,4907.12,20,3925.7,3925.7,1544.43,Wallet,38,Female
1040,2024-06-06,South,Delhi,Clothing,Kurta,5,3527.72,15,2998.56,14992.8,7239.6,Wallet,22,Male
1041,2023-05-10,East,Bangalore,Grocery,Snacks,3,602.39,20,481.91,1445.73,662.28,UPI,48,Female
1042,2024-06-26,West,Pune,Electronics,Speaker,5,2300.29,10,2070.26,10351.3,4936.65,Cash,44,Female
1043,2023-04-02,North,Mumbai,Sports,Cricket Bat,2,1298.81,10,1168.93,2337.86,1072.68,Card,42,Other
1044,2023-08-24,North,Hyderabad,Sports,Shoes,3,1824.46,0,1824.46,5473.38,1832.64,UPI,55,Female
1045,2023-02-12,North,Bangalore,Electronics,Laptop,5,1345.87,20,1076.7,5383.5,1464.25,Card,37,Other
1046,2023-09-22,West,Hyderabad,Electronics,Speaker,2,3068.19,5,2914.78,5829.56,2315.98,Wallet,26,Female
1047,2023-12-31,North,Pune,Home & Kitchen,Mixer,2,3790.28,15,3221.74,6443.48,2857.88,UPI,54,Female
1048,2023-07-06,North,Delhi,Clothing,Kurta,1,4217.71,15,3585.05,3585.05,1674.77,Card,48,Other
1049,2024-03-12,East,Chennai,Grocery,Rice Bag,5,1701.02,0,1701.02,8505.1,3527.75,UPI,44,Other
1050,2023-07-01,South,Delhi,Beauty,Perfume,5,230.38,10,207.34,1036.7,437.35,Wallet,45,Female
1051,2023-12-15,South,Delhi,Grocery,Cooking Oil,4,3606.54,20,2885.23,11540.92,3432.64,Wallet,24,Male
1052,2024-11-03,North,Pune,Home & Kitchen,Lamp,2,1827.16,10,1644.44,3288.88,959.84,Card,19,Other
1053,2023-11-26,East,Chennai,Clothing,Saree,1,3820.27,10,3438.24,3438.24,726.09,Wallet,27,Female
1054,2023-06-03,East,Hyderabad,Clothing,Jeans,2,1002.1,20,801.68,1603.36,410.7,Cash,23,Male
1055,2024-08-14,North,Chennai,Grocery,Cooking Oil,5,3929.16,5,3732.7,18663.5,5634.2,Cash,19,Other
1056,2024-08-03,South,Kolkata,Electronics,Headphones,4,3396.88,15,2887.35,11549.4,2826.64,Wallet,37,Male
1057,2023-05-23,South,Mumbai,Sports,Shoes,1,193.92,10,174.53,174.53,37.11,UPI,47,Female
1058,2023-06-12,East,Chennai,Sports,Football,1,915.87,10,824.28,824.28,358.3,UPI,43,Female
1059,2024-01-26,South,Mumbai,Home & Kitchen,Cookware Set,5,1137.4,5,1080.53,5402.65,1471.2,Cash,45,Female
1060,2024-11-30,East,Chennai,Electronics,Smartwatch,4,4567.75,10,4110.98,16443.92,5035.48,Cash,32,Other
1061,2024-11-22,North,Hyderabad,Electronics,Smartwatch,1,1818.81,0,1818.81,1818.81,497.54,Card,21,Male
1062,2023-08-16,West,Hyderabad,Clothing,Kurta,3,4647.27,20,3717.82,11153.46,2283.93,UPI,35,Female
1063,2024-02-10,West,Mumbai,Electronics,Smartwatch,2,1544.6,5,1467.37,2934.74,1418.56,Cash,24,Male
1064,2024-02-20,South,Pune,Clothing,Kurta,3,2343.24,15,1991.75,5975.25,2511.36,Wallet,43,Other
1065,2024-05-13,South,Pune,Beauty,Perfume,1,607.03,5,576.68,576.68,131.43,Card,24,Male
1066,2024-08-14,East,Mumbai,Home & Kitchen,Cookware Set,4,2773.78,20,2219.02,8876.08,1919.76,Wallet,45,Male
1067,2024-11-17,South,Kolkata,Clothing,T-Shirt,5,1577.78,10,1420.0,7100.0,2903.05,Cash,53,Male
1068,2023-12-23,South,Bangalore,Grocery,Rice Bag,1,2915.45,5,2769.68,2769.68,958.37,Card,22,Other
1069,2024-09-15,East,Kolkata,Electronics,Laptop,3,738.57,10,664.71,1994.13,558.18,Wallet,54,Male
1070,2024-10-07,South,Bangalore,Home & Kitchen,Bedsheet,5,2770.41,15,2354.85,11774.25,2624.25,UPI,35,Female
1071,2024-05-11,South,Mumbai,Grocery,Cooking Oil,2,710.61,5,675.08,1350.16,457.46,UPI,38,Other
1072,2024-09-01,West,Delhi,Electronics,Laptop,4,3445.09,20,2756.07,11024.28,5383.12,Card,38,Female
1073,2023-09-25,South,Bangalore,Beauty,Shampoo,1,4465.77,10,4019.19,4019.19,1005.93,UPI,31,Other
1074,2023-11-26,South,Chennai,Electronics,Laptop,1,901.72,15,766.46,766.46,381.66,Wallet,31,Male
1075,2023-03-29,South,Bangalore,Grocery,Snacks,3,3459.69,5,3286.71,9860.13,2898.84,Wallet,37,Female
1076,2024-10-31,South,Pune,Beauty,Shampoo,2,624.44,10,562.0,1124.0,272.98,Wallet,35,Other
1077,2024-08-04,East,Delhi,Grocery,Rice Bag,4,3190.11,15,2711.59,10846.36,4413.28,UPI,34,Male
1078,2024-08-29,West,Delhi,Electronics,Speaker,2,4687.27,5,4452.91,8905.82,1940.14,UPI,22,Other
1079,2023-05-25,South,Delhi,Grocery,Rice Bag,5,1272.73,0,1272.73,6363.65,2699.15,Wallet,53,Other
1080,2023-05-17,West,Kolkata,Beauty,Face Cream,2,1413.19,0,1413.19,2826.38,1410.06,Cash,31,Male
1081,2024-11-02,East,Pune,Home & Kitchen,Mixer,1,1360.05,5,1292.05,1292.05,635.12,Card,46,Other
1082,2024-09-04,West,Mumbai,Electronics,Headphones,4,3171.09,0,3171.09,12684.36,5978.56,Wallet,56,Female
1083,2024-09-06,West,Pune,Beauty,Perfume,3,3296.18,10,2966.56,8899.68,2130.9,UPI,59,Male
1084,2024-10-20,East,Chennai,Clothing,Kurta,5,2940.02,5,2793.02,13965.1,5852.95,UPI,42,Other
1085,2024-04-20,West,Mumbai,Home & Kitchen,Bedsheet,1,1136.01,15,965.61,965.61,362.96,Cash,50,Other
1086,2024-12-01,South,Pune,Electronics,Speaker,4,1260.31,15,1071.26,4285.04,1152.64,Card,22,Female
1087,2023-03-06,North,Delhi,Grocery,Spices,5,4889.45,0,4889.45,24447.25,11770.65,Wallet,50,Male
1088,2023-03-08,West,Chennai,Sports,Yoga Mat,3,590.76,15,502.15,1506.45,399.93,Card,43,Female
1089,2023-02-04,South,Hyderabad,Sports,Shoes,1,1377.24,0,1377.24,1377.24,547.22,Wallet,20,Female
1090,2024-11-15,East,Mumbai,Sports,Dumbbells,4,2139.19,20,1711.35,6845.4,1561.92,Wallet,52,Female
1091,2023-12-08,North,Mumbai,Sports,Cricket Bat,1,190.8,0,190.8,190.8,57.74,Card,48,Male
1092,2023-01-28,East,Mumbai,Home & Kitchen,Lamp,4,3953.88,5,3756.19,15024.76,6133.6,UPI,22,Other
1093,2024-07-11,South,Hyderabad,Grocery,Snacks,2,409.6,5,389.12,778.24,218.24,Cash,42,Male
1094,2023-04-19,West,Kolkata,Beauty,Makeup Kit,2,3222.78,10,2900.5,5801.0,1166.78,Cash,43,Male
1095,2024-03-10,North,Mumbai,Home & Kitchen,Cookware Set,1,4098.68,20,3278.94,3278.94,1300.33,Card,59,Other
1096,2023-04-09,West,Pune,Home & Kitchen,Bedsheet,4,2113.62,5,2007.94,8031.76,3416.4,Wallet,51,Other
1097,2023-05-01,North,Mumbai,Clothing,Saree,2,856.64,15,728.14,1456.28,687.26,UPI,39,Other
1098,2024-10-01,South,Mumbai,Home & Kitchen,Storage Box,5,1258.73,5,1195.79,5978.95,2370.2,Card,47,Male
1099,2023-10-04,South,Delhi,Beauty,Makeup Kit,2,896.3,0,896.3,1792.6,792.86,UPI,57,Female
1100,2023-07-10,West,Hyderabad,Grocery,Milk Pack,1,3355.26,10,3019.73,3019.73,819.23,Wallet,25,Female
1101,2023-10-23,East,Mumbai,Grocery,Snacks,3,142.23,5,135.12,405.36,149.73,UPI,36,Other
1102,2023-04-28,West,Delhi,Grocery,Cooking Oil,2,136.57,15,116.08,232.16,66.06,Wallet,36,Male
1103,2023-06-03,North,Pune,Grocery,Milk Pack,5,3687.87,5,3503.48,17517.4,7823.9,Wallet,25,Other
1104,2023-12-12,South,Pune,Sports,Yoga Mat,5,2256.88,20,1805.5,9027.5,2266.05,Wallet,43,Male
1105,2024-12-25,East,Bangalore,Home & Kitchen,Bedsheet,5,1365.67,20,1092.54,5462.7,2683.55,Wallet,40,Other
1106,2024-02-26,West,Pune,Clothing,Jacket,1,2490.71,5,2366.17,2366.17,1143.53,Card,43,Female
1107,2023-03-13,West,Kolkata,Beauty,Body Lotion,5,4978.66,5,4729.73,23648.65,8692.05,Cash,55,Male
1108,2023-01-14,East,Delhi,Clothing,T-Shirt,2,4592.1,5,4362.5,8725.0,3181.66,Wallet,41,Other
1109,2024-07-19,East,Kolkata,Sports,Shoes,2,2972.55,15,2526.67,5053.34,2235.12,UPI,46,Female
1110,2023-08-13,East,Bangalore,Beauty,Body Lotion,2,4582.73,5,4353.59,8707.18,2961.16,UPI,52,Male
1111,2023-05-06,South,Mumbai,Sports,Yoga Mat,3,733.97,5,697.27,2091.81,462.33,UPI,38,Male
1112,2023-01-01,West,Pune,Electronics,Smartphone,1,989.99,10,890.99,890.99,431.92,Card,19,Female
1113,2024-11-05,West,Pune,Sports,Shoes,1,4640.27,10,4176.24,4176.24,919.69,Wallet,52,Other
1114,2023-09-03,North,Kolkata,Clothing,T-Shirt,3,512.64,10,461.38,1384.14,415.35,Wallet,36,Other
1115,2024-10-01,West,Mumbai,Clothing,Saree,3,2206.24,0,2206.24,6618.72,2962.29,UPI,22,Female
1116,2024-01-02,East,Chennai,Electronics,Headphones,3,1302.73,15,1107.32,3321.96,886.8,UPI,44,Other
1117,2024-02-08,East,Kolkata,Sports,Dumbbells,4,3111.05,5,2955.5,11822.0,5554.72,Cash,58,Male
1118,2023-09-15,South,Pune,Electronics,Headphones,2,220.88,10,198.79,397.58,135.18,Cash,28,Female
1119,2023-01-09,North,Pune,Electronics,Speaker,2,1139.2,10,1025.28,2050.56,634.48,UPI,32,Male
1120,2023-09-30,South,Chennai,Grocery,Milk Pack,4,1113.31,0,1113.31,4453.24,2200.36,Wallet,27,Female
1121,2023-10-07,West,Hyderabad,Beauty,Perfume,1,4831.49,10,4348.34,4348.34,1732.59,Cash,40,Other
1122,2024-02-23,West,Pune,Electronics,Smartphone,2,3433.23,10,3089.91,6179.82,2333.62,UPI,46,Male
1123,2024-10-20,North,Bangalore,Clothing,Saree,3,3285.55,0,3285.55,9856.65,4835.13,Wallet,20,Other
1124,2024-12-30,East,Pune,Grocery,Spices,2,4505.22,20,3604.18,7208.36,1850.52,UPI,38,Female
1125,2024-02-22,West,Chennai,Sports,Yoga Mat,3,4741.05,15,4029.89,12089.67,4289.85,Wallet,34,Female
1126,2023-12-03,West,Chennai,Grocery,Spices,3,528.34,15,449.09,1347.27,586.5,Card,56,Other
1127,2024-03-01,East,Delhi,Home & Kitchen,Storage Box,4,1163.81,20,931.05,3724.2,1539.04,UPI,28,Female
1128,2023-02-24,North,Mumbai,Sports,Cricket Bat,5,344.31,0,344.31,1721.55,666.05,Wallet,48,Female
1129,2023-06-14,West,Bangalore,Grocery,Cooking Oil,1,1440.36,20,1152.29,1152.29,236.38,Cash,48,Female
1130,2023-09-21,East,Pune,Beauty,Makeup Kit,3,801.0,5,760.95,2282.85,661.08,UPI,44,Other
1131,2023-04-06,East,Hyderabad,Grocery,Milk Pack,3,342.61,20,274.09,822.27,208.2,UPI,22,Male
1132,2023-09-29,South,Bangalore,Sports,Shoes,4,2755.87,20,2204.7,8818.8,2521.2,Card,55,Other
1133,2024-10-05,North,Mumbai,Home & Kitchen,Lamp,4,3453.73,5,3281.04,13124.16,3547.96,Card,43,Male
1134,2024-10-04,South,Pune,Grocery,Spices,1,831.97,0,831.97,831.97,282.07,UPI,22,Female
1135,2023-05-07,West,Delhi,Clothing,T-Shirt,5,1143.87,0,1143.87,5719.35,2715.9,UPI,52,Male
1136,2023-04-30,South,Kolkata,Beauty,Body Lotion,4,3836.42,5,3644.6,14578.4,4547.72,Wallet,30,Female
1137,2024-05-22,East,Delhi,Electronics,Speaker,1,4038.1,10,3634.29,3634.29,1138.66,Card,37,Male
1138,2024-04-16,West,Bangalore,Sports,Football,5,2329.29,0,2329.29,11646.45,5360.4,Wallet,37,Male
1139,2023-01-11,North,Chennai,Grocery,Rice Bag,4,4093.58,15,3479.54,13918.16,5213.8,Card,59,Male
1140,2023-03-25,East,Delhi,Electronics,Headphones,1,586.26,15,498.32,498.32,229.89,UPI,40,Other
1141,2023-07-11,East,Chennai,Sports,Dumbbells,2,3153.38,10,2838.04,5676.08,1300.62,Wallet,32,Other
1142,2024-12-11,West,Hyderabad,Home & Kitchen,Cookware Set,4,573.54,20,458.83,1835.32,787.88,UPI,58,Other
1143,2023-11-24,East,Hyderabad,Home & Kitchen,Lamp,2,4381.02,0,4381.02,8762.04,3368.72,Wallet,21,Female
1144,2023-07-01,West,Hyderabad,Electronics,Laptop,2,318.09,10,286.28,572.56,258.64,UPI,35,Male
1145,2023-09-01,South,Chennai,Grocery,Spices,5,3818.45,0,3818.45,19092.25,9094.05,Cash,38,Male
1146,2023-09-07,South,Chennai,Grocery,Cooking Oil,1,2425.27,10,2182.74,2182.74,469.11,Cash,31,Male
1147,2023-04-10,South,Mumbai,Grocery,Spices,5,2031.53,10,1828.38,9141.9,2385.5,Cash,30,Other
1148,2024-01-12,East,Pune,Home & Kitchen,Storage Box,2,2502.53,0,2502.53,5005.06,1253.36,Wallet,35,Male
1149,2024-06-30,East,Delhi,Grocery,Snacks,1,1733.17,20,1386.54,1386.54,391.26,Wallet,36,Male
1150,2024-10-03,West,Chennai,Sports,Yoga Mat,3,4550.9,20,3640.72,10922.16,3731.79,Cash,42,Female
